"","survey_time","correlation_id","gender","age","municipal_size","education","ideology","support_oppose","political_interest","false1_acc","false1_bias","false1_trust","false1_favor","false2_acc","false2_bias","false2_trust","false2_favor","true1_acc","true1_bias","true1_trust","true1_favor","true2_acc","true2_bias","true2_trust","true2_favor","true3_acc","true3_bias","true3_trust","true3_favor","Traditional.media","Social.media","Journalists","Scientists","Fact.checkers","University.Professors","P.L.Government","HL1_partisan_left_acc","HL1_partisan_left_bias","HL1_partisan_left_trust","HL1_partisan_left_favor","HL2_partisan_left_acc","HL2_partisan_left_bias","HL2_partisan_left_trust","HL2_partisan_left_favor","HL3_partisan_left_acc","HL3_partisan_left_bias","HL3_partisan_left_trust","HL3_partisan_left_favor","HL4_partisan_left_acc","HL4_partisan_left_bias","HL4_partisan_left_trust","HL4_partisan_left_favor","HL5_partisan_left_acc","HL5_partisan_left_bias","HL5_partisan_left_trust","HL5_partisan_left_favor","HL6_partisan_left_acc","HL6_partisan_left_bias","HL6_partisan_left_trust","HL6_partisan_left_favor","HL1_partisan_right_acc","HL1_partisan_right_bias","HL1_partisan_right_trust","HL1_partisan_right_favor","HL2_partisan_right_acc","HL2_partisan_right_bias","HL2_partisan_right_trust","HL2_partisan_right_favor","HL3_partisan_right_acc","HL3_partisan_right_bias","HL3_partisan_right_trust","HL3_partisan_right_favor","HL4_partisan_right_acc","HL4_partisan_right_bias","HL4_partisan_right_trust","HL4_partisan_right_favor","HL5_partisan_right_acc","HL5_partisan_right_bias","HL5_partisan_right_trust","HL5_partisan_right_favor","HL6_partisan_right_acc","HL6_partisan_right_bias","HL6_partisan_right_trust","HL6_partisan_right_favor","HL1_fake_acc","HL1_fake_bias","HL1_fake_trust","HL1_fake_favor","HL2_fake_acc","HL2_fake_bias","HL2_fake_trust","HL2_fake_favor","HL3_fake_acc","HL3_fake_bias","HL3_fake_trust","HL3_fake_favor","HL4_fake_acc","HL4_fake_bias","HL4_fake_trust","HL4_fake_favor","HL5_fake_acc","HL5_fake_bias","HL5_fake_trust","HL5_fake_favor","HL1_mainstr_left_acc","HL1_mainstr_left_bias","HL1_mainstr_left_trust","HL1_mainstr_left_favor","HL2_mainstr_left_acc","HL2_mainstr_left_bias","HL2_mainstr_left_trust","HL2_mainstr_left_favor","HL3_mainstr_left_acc","HL3_mainstr_left_bias","HL3_mainstr_left_trust","HL3_mainstr_left_favor","HL4_mainstr_left_acc","HL4_mainstr_left_bias","HL4_mainstr_left_trust","HL4_mainstr_left_favor","HL5_mainstr_left_acc","HL5_mainstr_left_bias","HL5_mainstr_left_trust","HL5_mainstr_left_favor","HL6_mainstr_left_acc","HL6_mainstr_left_bias","HL6_mainstr_left_trust","HL6_mainstr_left_favor","HL7_mainstr_left_acc","HL7_mainstr_left_bias","HL7_mainstr_left_trust","HL7_mainstr_left_favor","HL8_mainstr_left_acc","HL8_mainstr_left_bias","HL8_mainstr_left_trust","HL8_mainstr_left_favor","HL1_mainstr_right_acc","HL1_mainstr_right_bias","HL1_mainstr_right_trust","HL1_mainstr_right_favor","HL2_mainstr_right_acc","HL2_mainstr_right_bias","HL2_mainstr_right_trust","HL2_mainstr_right_favor","HL3_mainstr_right_acc","HL3_mainstr_right_bias","HL3_mainstr_right_trust","HL3_mainstr_right_favor","HL4_mainstr_right_acc","HL4_mainstr_right_bias","HL4_mainstr_right_trust","HL4_mainstr_right_favor","HL5_mainstr_right_acc","HL5_mainstr_right_bias","HL5_mainstr_right_trust","HL5_mainstr_right_favor","HL6_mainstr_right_acc","HL6_mainstr_right_bias","HL6_mainstr_right_trust","HL6_mainstr_right_favor","clicked","condition","comment_count","like_count","duration","treatment.exposure.question","MAGNAPOLONIA.ORG","WMERITUM.PL","POLSATNEWS.PL","PAP.PL","KONKRET24.TVN24.PL","TRUDAT.PL","FAKEHUNTER.PAP.PL","FAKENEWS.PL","misp","skept","trust","tr_medialit","tr_factcheck","tr_coverage","tr_all","visit_fact","visit_fake","visit_news","visit_medialit","hyperpartisan","mainstream","false","mani_check_pass"
"182","10/6/22 20:18",35265235,2,29.5,1,6,3,0,3,3,4,3,1,2,3,2,1,3,1,4,1,3,1,4,1,3,1,4,1,2,2,2,5,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";KONKRET24.TVN24.PL=>No;PAP.PL=>No;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No",7,0,0,476,2,0,1,1,0,0,0,0,0,2.5,2,3,NA,"2",NA,"4",0,1,1,0,4,1.5,3,1
"183","10/6/22 20:16",66447204,2,29.5,3,2,6,4,2,3,3,2,3,3,2,3,2,3,2,4,1,4,1,3,1,4,1,4,3,5,3,6,6,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>No;FAKENEWS.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>Yes;PAP.PL=>No;MAGNAPOLONIA.ORG=>No",10,0,0,626,0,0,0,0,0,1,0,1,1,3,1.33333333333333,4.14285714285714,"0","0","0","0",1,0,0,2,1.5,2,2,1
"184","10/6/22 20:14",63820400,2,29.5,4,4,4,4,3,1,3,2,1,1,1,1,1,3,1,4,1,2,2,2,1,3,1,3,2,6,4,5,6,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>Yes;TRUDAT.PL=>Yes;PAP.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>Yes",7,0,0,838,2,1,0,1,0,0,1,1,0,1,2.33333333333333,4.85714285714286,NA,"2",NA,"4",1,1,1,1,3.5,1.5,2,1
"185","10/6/22 20:02",50848859,1,39.5,5,6,5,0,3,1,2,3,1,1,1,3,1,4,1,4,1,3,1,4,1,3,1,3,1,4,3,4,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;PAP.PL=>No",9,0,0,5544,1,0,0,0,0,0,0,0,0,1,1.66666666666667,4,"2",NA,NA,"6",0,0,0,0,4,4,2,0
"186","10/6/22 19:54",93929265,1,29.5,5,3,1,0,3,1,3,1,3,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,5,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>No;WMERITUM.PL=>No;PAP.PL=>No;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>No",1,0,0,438,2,0,0,0,0,0,1,1,1,1,1,4.28571428571429,NA,NA,"1","1",1,0,0,2,4,1,4,0
"187","10/6/22 19:48",68522696,1,49.5,3,6,6,3,4,2,3,3,1,3,2,3,1,4,1,4,1,4,2,4,2,2,1,2,1,4,2,6,7,3,6,3,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>Yes;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>Yes;WMERITUM.PL=>Yes;TRUDAT.PL=>No",1,0,0,829,1,0,1,1,1,1,0,0,0,2.5,1.66666666666667,4.42857142857143,NA,NA,"1","1",1,1,2,0,4,1,3,1
"188","10/6/22 19:47",92424149,2,21.5,3,1,6,4,3,2,3,2,4,1,2,2,4,3,3,3,1,3,2,3,3,2,1,3,3,3,3,3,2,6,4,5,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>Yes;FAKENEWS.PL=>No;PAP.PL=>No;WMERITUM.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>No",8,0,2,966,1,1,1,0,0,1,1,1,0,1.5,2.33333333333333,3.71428571428571,"1",NA,NA,"5",2,2,0,1,4,1.5,3.5,1
"189","10/6/22 19:40",72947738,2,49.5,4,6,3,0,3,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,6,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>No;FAKENEWS.PL=>Yes;PAP.PL=>Yes;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No",8,0,0,637,1,0,0,0,1,0,1,0,1,2.5,2,3.28571428571429,"1",NA,NA,"5",1,0,1,1,4,2,2.5,1
"190","10/6/22 19:37",62251853,1,29.5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,";WMERITUM.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No",6,0,0,552,2,0,0,0,0,0,0,0,0,2,3,2.85714285714286,NA,"1",NA,"3",0,0,0,0,2,3,3,0
"191","10/6/22 19:27",50659755,2,29.5,1,3,5,1,3,2,1,2,3,2,1,2,1,3,2,3,3,1,1,1,1,2,1,2,1,3,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>Yes;TRUDAT.PL=>Yes;KONKRET24.TVN24.PL=>Yes;TRUDAT.PL=>Yes;TRUDAT.PL=>Yes;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No",3,0,1,594,1,0,0,0,0,1,1,1,1,2,3,3.57142857142857,NA,"1",NA,"3",2,0,0,2,4,4,3.5,1
"192","10/6/22 19:23",49133212,1,21.5,2,3,3,0,4,1,3,2,3,1,4,1,3,3,1,4,1,3,3,3,3,3,3,3,3,4,2,6,7,7,7,2,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>No;FAKENEWS.PL=>Yes;TRUDAT.PL=>Yes;KONKRET24.TVN24.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;PAP.PL=>No;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>No",2,0,0,492,1,0,0,0,0,1,1,1,1,1,2,5,NA,NA,"2","2",2,0,0,2,3.5,2,4,0
"193","10/6/22 19:23",11593910,2,21.5,1,3,2,0,4,2,4,2,3,1,3,2,2,3,1,3,1,2,4,2,3,2,3,2,2,2,2,4,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>No;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>Yes;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No",2,0,2,961,2,0,0,0,0,0,1,0,1,1.5,2.66666666666667,3.57142857142857,NA,NA,"2","2",1,0,0,1,2.5,1,4,1
"194","10/6/22 19:14",68889937,2,70,3,3,6,9,3,2,4,3,2,2,4,2,3,3,2,3,3,2,3,3,3,4,2,4,3,4,3,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,";KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>No;PAP.PL=>Yes;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>No",5,0,0,968,1,0,1,1,1,1,0,0,0,2,2,4.14285714285714,NA,"1",NA,"3",1,1,2,0,3.5,2,1.5,1
"195","10/6/22 19:13",44064373,2,29.5,4,6,4,3,2,1,4,1,4,4,1,3,1,4,1,4,1,3,3,3,3,4,1,4,1,1,3,3,6,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>Yes;PAP.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>Yes;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No",9,0,0,894,1,0,0,1,0,1,0,0,1,2.5,1.33333333333333,3.57142857142857,"2",NA,NA,"6",1,0,1,1,1,1,4,0
"196","10/6/22 18:56",19406385,1,70,3,2,5,5,4,3,3,3,3,2,3,2,3,3,3,3,3,2,4,2,3,2,3,2,4,3,3,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No",1,0,0,1745,2,0,0,0,0,0,0,0,0,2.5,2.66666666666667,3.28571428571429,NA,NA,"1","1",0,0,0,0,3,2,2,0
"197","10/6/22 18:55",22323744,1,70,1,6,3,1,4,2,4,2,3,2,4,2,3,4,4,3,3,3,3,3,3,3,3,4,3,1,4,5,6,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No",8,0,0,703,1,0,0,0,0,0,0,0,0,2,1.66666666666667,3.71428571428571,"1",NA,NA,"5",0,0,0,0,4,1,3,1
"198","10/6/22 18:45",81822407,2,59.5,5,6,2,0,3,3,3,3,3,1,4,1,1,3,1,3,1,2,3,1,2,3,1,3,1,1,2,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>Yes;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No;PAP.PL=>Yes;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>Yes;TRUDAT.PL=>No",2,1,2,938,1,0,1,1,1,0,0,0,0,2,2.33333333333333,3,NA,NA,"2","2",0,1,2,0,1,3.5,1,0
"199","10/6/22 18:43",99565028,1,49.5,5,3,8,0,2,2,1,2,3,3,2,1,2,2,1,2,3,2,2,3,3,2,3,2,4,4,4,4,4,3,5,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKEHUNTER.PAP.PL=>Yes;POLSATNEWS.PL=>No;PAP.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;FAKEHUNTER.PAP.PL=>;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>No",5,0,8,422,1,0,0,0,0,1,0,1,1,2.5,3,3.57142857142857,NA,"1",NA,"3",1,0,0,2,4,1.5,1.5,1
