survey_time,correlation_id,gender,age,municipal_size,education,ideology,support_oppose,political_interest,"Aby sprawdzić, czy uważnie czytasz pytania, kliknij w drugą odpowiedź od góry.",false1_acc,false1_bias,false1_trust,false1_favor,false2_acc,false2_bias,false2_trust,false2_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Traditional.media,Social.media,Journalists,Scientists,Fact.checkers,University.Professors,P.L.Government,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_bias,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_bias,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust,HL6_partisan_right_favor,HL1_fake_acc,HL1_fake_bias,HL1_fake_trust,HL1_fake_favor,HL2_fake_acc,HL2_fake_bias,HL2_fake_trust,HL2_fake_favor,HL3_fake_acc,HL3_fake_bias,HL3_fake_trust,HL3_fake_favor,HL4_fake_acc,HL4_fake_bias,HL4_fake_trust,HL4_fake_favor,HL5_fake_acc,HL5_fake_bias,HL5_fake_trust,HL5_fake_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL7_mainstr_left_acc,HL7_mainstr_left_bias,HL7_mainstr_left_trust,HL7_mainstr_left_favor,HL8_mainstr_left_acc,HL8_mainstr_left_bias,HL8_mainstr_left_trust,HL8_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,MAGNAPOLONIA.ORG,WMERITUM.PL,POLSATNEWS.PL,PAP.PL,KONKRET24.TVN24.PL,TRUDAT.PL,FAKEHUNTER.PAP.PL,FAKENEWS.PL
10/5/22 9:04,73029259,mężczyzna,55 to 64,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,7,2,Trochę się interesuję  ,Ostatni rok,2,3,3,1,2,1,2,1,3,1,4,1,3,1,3,1,3,1,4,1,6,6,4,7,6,7,2,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;KONKRET24.TVN24.PL=>No;PAP.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>Yes;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No,8,0,6,539,1,No,Yes,Yes,Yes,No,No,Yes,Yes
10/4/22 19:05,53841840,mężczyzna,18 to 24,wieś,podstawowe/ gimnazjum,5,5,Trochę się interesuję  ,Ostatni rok,3,3,2,3,3,3,3,3,3,2,3,2,4,2,4,2,3,3,3,2,3,3,4,5,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,;TRUDAT.PL=>Yes;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>No,7,0,0,3593,2,No,No,No,No,No,No,No,No
10/4/22 17:56,70701360,mężczyzna,18 to 24,miasto (od 20 do 99 tys. mieszkańców r.),licencjat,5,4,Trochę się interesuję  ,Ostatni rok,3,2,2,3,2,3,2,3,2,3,3,2,2,1,2,3,2,1,3,3,3,4,4,5,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>No;PAP.PL=>Yes;TRUDAT.PL=>Yes;TRUDAT.PL=>No;PAP.PL=>Yes,7,0,0,3595,2,Yes,No,No,Yes,Yes,No,Yes,Yes
10/4/22 17:09,93305360,mężczyzna,18 to 24,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,4,1,Bardzo się interesuję  ,Ostatni rok,1,4,1,4,1,4,1,3,3,1,3,1,3,1,3,1,3,2,3,1,4,2,3,6,4,6,1,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>No,2,0,0,598,2,No,No,No,No,No,No,No,No
10/4/22 16:39,42576517,mężczyzna,45 to 54,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,4,6,Bardzo się interesuję  ,Ostatni rok,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,6,2,3,6,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No;PAP.PL=>No;FAKENEWS.PL=>No,2,0,0,468,1,No,No,No,No,No,No,No,No
10/4/22 15:00,34116219,mężczyzna,45 to 54,miasto (do 20 tys. mieszkańców r.),zasadnicze,5,1,Trochę się interesuję  ,Ostatni rok,3,3,1,3,3,3,4,3,4,3,4,2,3,3,3,2,4,3,4,3,3,3,3,4,3,4,1,,,,,,,,,,,,,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;PAP.PL=>Yes;POLSATNEWS.PL=>No;TRUDAT.PL=>No;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;PAP.PL=>Yes,6,0,0,852,1,No,Yes,No,Yes,No,No,No,No
10/4/22 10:53,99958115,mężczyzna,45 to 54,miasto (do 20 tys. mieszkańców r.),ukończone studia wyższe,2,1,Trochę się interesuję  ,Ostatni rok,2,3,2,3,2,2,2,2,3,3,2,2,1,2,2,3,3,2,2,2,3,4,3,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,,,,,,,,,,,,,;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>Yes;PAP.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No,2,0,0,391,2,Yes,Yes,No,No,No,No,No,No
10/4/22 9:02,63363863,mężczyzna,25 to 34,miasto (do 20 tys. mieszkańców r.),średnie,10,1,Bardzo się interesuję  ,Ostatni rok,2,3,2,2,3,3,2,3,2,3,3,2,2,2,2,3,3,3,2,2,3,4,3,6,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;PAP.PL=>Yes;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes,2,0,8,465,1,No,Yes,Yes,Yes,No,No,No,No
10/4/22 3:19,32962079,mężczyzna,55 to 64,miasto (od 20 do 99 tys. mieszkańców r.),średnie,4,0,Bardzo się interesuję  ,Ostatni rok,3,3,3,3,1,1,1,1,3,2,3,2,2,3,2,1,2,2,2,2,5,2,4,7,5,5,1,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>Yes;PAP.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>No;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No,8,0,8,701,1,No,No,No,No,Yes,No,No,Yes
10/3/22 22:40,88426331,mężczyzna,18 to 24,wieś,podstawowe/ gimnazjum,1,0,Trochę się interesuję  ,Ostatni rok,1,1,1,1,4,3,4,4,4,2,4,3,3,2,4,3,3,1,3,3,2,3,1,6,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,;FAKEHUNTER.PAP.PL=>Yes;TRUDAT.PL=>No;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;PAP.PL=>No;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>Yes,2,0,0,882,2,No,Yes,No,No,No,No,Yes,Yes
10/3/22 21:07,35818850,mężczyzna,45 to 54,wieś,pomaturalne/ policealne,1,0,Bardzo się interesuję  ,Ostatni rok,2,4,2,4,2,3,2,4,3,1,4,1,2,3,2,3,3,1,4,1,4,5,4,5,3,4,1,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,4,,,,,;POLSATNEWS.PL=>Yes;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>Yes;FAKENEWS.PL=>Yes;PAP.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No,2,0,0,674,1,No,No,Yes,No,Yes,No,No,Yes
10/3/22 20:39,44862745,mężczyzna,18 to 24,wieś,średnie,5,4,Niezbyt się interesuję  ,Ostatni rok,1,1,1,1,1,1,1,1,3,2,3,3,2,2,2,2,4,3,3,4,3,3,3,4,5,5,2,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,;TRUDAT.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;PAP.PL=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>Yes;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>Yes,2,0,0,477,1,No,Yes,No,No,No,No,No,Yes
10/3/22 20:39,37809072,mężczyzna,45 to 54,miasto (do 20 tys. mieszkańców r.),średnie,3,0,Trochę się interesuję  ,Ostatni rok,4,2,4,2,1,2,2,2,4,1,4,1,3,3,3,3,4,1,4,2,5,5,4,6,4,5,1,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;PAP.PL=>No;FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;WMERITUM.PL=>No;POLSATNEWS.PL=>No;FAKEHUNTER.PAP.PL=>No,5,0,0,729,1,No,No,No,No,No,No,No,No
10/3/22 20:38,34717790,mężczyzna,18 to 24,wieś,podstawowe/ gimnazjum,2,2,Niezbyt się interesuję  ,Ostatni rok,2,3,2,3,3,3,3,2,2,2,2,2,3,4,3,4,3,3,3,3,2,4,2,6,4,5,1,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;PAP.PL=>No;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No,10,0,8,1028,,No,No,No,No,No,Yes,No,Yes
10/3/22 19:37,60086918,mężczyzna,18 to 24,wieś,średnie,9,8,Niezbyt się interesuję  ,Ostatni rok,2,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,1,3,1,4,4,4,4,4,4,5,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;PAP.PL=>No;POLSATNEWS.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No,9,0,0,328,1,Yes,No,Yes,No,No,No,No,No
10/3/22 19:14,18519396,mężczyzna,18 to 24,miasto (od 20 do 99 tys. mieszkańców r.),średnie,1,0,Trochę się interesuję  ,Ostatni rok,2,3,2,3,1,4,1,3,2,4,2,3,4,2,3,2,2,3,2,4,2,4,3,6,7,5,1,,,,,,,,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;KONKRET24.TVN24.PL=>Yes;TRUDAT.PL=>Yes;WMERITUM.PL=>No;POLSATNEWS.PL=>Yes;PAP.PL=>No;FAKEHUNTER.PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>Yes,1,0,0,930,1,No,No,Yes,No,Yes,Yes,Yes,Yes
10/3/22 19:10,40804716,mężczyzna,18 to 24,miasto (od 20 do 99 tys. mieszkańców r.),licencjat,3,7,Bardzo się interesuję  ,Ostatni rok,2,2,3,4,2,3,3,2,1,4,2,3,2,2,2,3,1,4,2,3,4,4,5,3,6,5,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;TRUDAT.PL=>No;FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;WMERITUM.PL=>Yes,4,0,0,607,1,Yes,Yes,Yes,Yes,No,No,No,No
10/3/22 18:02,56767324,mężczyzna,45 to 54,wieś,średnie,10,10,Bardzo się interesuję  ,Ostatni rok,1,4,1,3,1,1,1,1,4,2,3,4,3,3,3,3,3,2,3,3,6,2,4,6,5,6,6,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,;POLSATNEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;PAP.PL=>Yes;FAKENEWS.PL=>Yes;TRUDAT.PL=>Yes;WMERITUM.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>Yes,7,0,0,598,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
10/3/22 17:54,29283816,mężczyzna,45 to 54,miasto (do 20 tys. mieszkańców r.),pomaturalne/ policealne,6,3,Trochę się interesuję  ,Ostatni rok,2,2,2,2,2,3,1,2,2,3,2,3,2,2,2,3,2,1,1,1,1,2,2,5,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,,,,,,,,,,,,,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>No;POLSATNEWS.PL=>No;POLSATNEWS.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>Yes;PAP.PL=>No;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>No,2,0,1,338,1,No,No,No,No,No,Yes,No,No
10/3/22 17:47,37703895,mężczyzna,18 to 24,miasto (od 100 do 500 tys. mieszkańców r.),średnie,7,2,Niezbyt się interesuję  ,Ostatni rok,2,4,3,2,1,2,1,2,2,3,2,1,2,3,2,2,3,3,2,3,2,1,2,6,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>Yes;PAP.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>No,2,0,7,405,2,No,No,Yes,No,No,No,Yes,Yes
10/3/22 17:17,71917724,mężczyzna,25 to 34,miasto (do 20 tys. mieszkańców r.),podstawowe/ gimnazjum,5,0,Niezbyt się interesuję  ,Ostatni rok,3,2,2,2,3,1,1,1,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,4,2,1,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKEHUNTER.PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKENEWS.PL=>No,2,0,0,742,1,No,No,No,No,No,No,No,No
10/3/22 17:08,71978697,mężczyzna,18 to 24,miasto (od 100 do 500 tys. mieszkańców r.),średnie,5,5,Trochę się interesuję  ,Ostatni rok,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>No;PAP.PL=>No;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No,10,0,0,1285,,No,No,No,No,No,No,No,No
10/3/22 17:00,37367893,mężczyzna,25 to 34,miasto (do 20 tys. mieszkańców r.),średnie,3,2,Trochę się interesuję  ,Ostatni rok,2,2,2,3,2,2,2,3,3,2,3,3,3,2,2,2,3,3,3,2,2,2,2,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;PAP.PL=>No;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No,2,0,0,352,2,No,No,Yes,No,No,No,No,No
10/3/22 16:59,50777495,mężczyzna,45 to 54,wieś,średnie,8,5,Trochę się interesuję  ,Ostatni rok,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,5,5,5,5,5,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;POLSATNEWS.PL=>No;WMERITUM.PL=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No,8,0,0,1459,1,No,No,No,No,No,No,No,No
10/3/22 16:47,48780514,mężczyzna,18 to 24,wieś,średnie,6,5,Niezbyt się interesuję  ,Ostatni rok,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,4,4,4,3,2,1,1,7,7,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;POLSATNEWS.PL=>Yes;WMERITUM.PL=>No;FAKENEWS.PL=>No,8,8,8,664,1,No,No,Yes,Yes,Yes,No,Yes,No
10/3/22 16:46,71240514,mężczyzna,18 to 24,wieś,podstawowe/ gimnazjum,1,1,Wcale się nie interesuje ,Ostatni rok,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,4,1,7,1,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,;FAKENEWS.PL=>No;POLSATNEWS.PL=>No;WMERITUM.PL=>No;PAP.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No,1,0,8,444,2,No,No,No,No,No,No,No,No
