survey_time,correlation_id,gender,age,race,education,ideology,party.ID,political_interest,attn,false1_acc,false1_bias,false1_trust,false1_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,false2_acc,false2_bias,false2_trust,false2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Journalists,Fact-checkers,U.S. Government,University Professors,Social media,Traditional media,Scientists,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_biased,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_biased,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust ,HL6_partisan_right_favor,HL1_fake_left_acc,HL1_fake_left_bias,HL1_fake_left_trust,HL1_fake_left_favor,HL2_fake_left_acc,HL2_fake_left_bias,HL2_fake_left_trust,HL2_fake_left_favor,HL3_fake_left_acc,HL3_fake_left_bias,HL3_fake_left_trust,HL3_fake_left_favor,HL4_fake_left_acc,HL4_fake_left_bias,HL4_fake_left_trust,HL4_fake_left_favor,HL5_fake_left_acc,HL5_fake_left_bias,HL5_fake_left_trust,HL5_fake_left_favor,HL6_fake_left_acc,HL6_fake_left_bias,HL6_fake_left_trust,HL6_fake_left_favor,HL1_fake_right_acc,HL1_fake_right_bias,HL1_fake_right_trust,HL1_fake_right_favor,HL2_fake_right_acc,HL2_fake_right_bias,HL2_fake_right_trust,HL2_fake_right_favor,HL3_fake_right_acc,HL3_fake_right_bias,HL3_fake_right_trust,HL3_fake_right_favor,HL4_fake_right_acc,HL4_fake_right_bias,HL4_fake_right_trust,HL4_fake_right_favor,HL5_fake_right_acc,HL5_fake_right_bias,HL5_fake_right_trust,HL5_fake_right_favor,HL6_fake_right_acc,HL6_fake_right_bias,HL6_fake_right_trust,HL6_fake_right_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,NATIONALREPORT.COM,WORLDNEWSDAILYREPORT.COM,APNEWS.COM,USATODAY.COM,FACTCHECK.ORG,WASHINGTONPOST.COM,DIGITAL.COM,COMMONSENSE.ORG
10/28/22 20:56,MER9gY8QM81UROjJXP2SUA**,Male,65+,Non-Hispanic White,College Degree,Somewhat liberal,"Independent, lean toward Democrat",Very interested,Last year,3,3,2,4,3,2,3,3,3,2,3,2,2,4,2,3,3,2,3,1,6,6,5,6,3,6,6,,,,,,,,,,,,,,,,,,,,,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,,,,,,,,,;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>Yes;NATIONALREPORT.COM=>No;APNEWS.COM=>Yes;DIGITAL.COM=>No,8,0,7,675,,No,No,Yes,Yes,Yes,No,No,No
10/8/22 13:43,MER9gY8QM81uW3dqgPDO8w**,Female,55 to 64,Non-Hispanic White,College Degree,Middle of the road,A not very strong Democrat,Not at all interested,Last year,1,3,1,3,1,3,1,2,1,1,1,1,1,3,1,3,1,1,1,2,3,2,3,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,;DIGITAL.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No,2,0,1,868,,No,No,Yes,No,No,No,No,No
10/11/22 2:26,MER9gY8QM81vfzKrLBliIw**,Female,55 to 64,Non-Hispanic White,College Degree,Middle of the road,Independent (close to neither party),Very interested,Last year,2,3,2,3,2,3,2,2,2,2,2,2,1,4,1,4,3,1,3,1,4,6,4,4,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes,5,0,3,606,,No,No,Yes,No,Yes,Yes,No,Yes
9/13/22 23:14,MER9gY8QM81vg6brxYgZBw**,Female,55 to 64,Non-Hispanic White,High School Graduate,Middle of the road,Independent (close to neither party),Somewhat interested,Last year,2,3,2,3,2,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,3,3,3,2,2,3,4,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No;USATODAY.COM=>No;DIGITAL.COM=>No,2,0,2,243,,No,No,No,No,No,No,No,No
10/21/22 20:51,MER9gY8QM81vH4Q8Kw8JCw**,Female,35 to 44,Non-Hispanic White,High School Graduate,Middle of the road,A not very strong Democrat,Not at all interested,Last year,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,;FACTCHECK.ORG=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>No;APNEWS.COM=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No,1,0,0,361,,No,No,No,No,No,No,No,No
10/11/22 22:57,MER9gY8QM81vmnePugc_bg**,Male,35 to 44,Non-Hispanic White,College Degree,Somewhat conservative,A strong Republican,Somewhat interested,Last year,2,2,2,3,3,2,2,2,3,2,3,1,3,2,2,3,2,1,1,1,1,1,1,3,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,;NATIONALREPORT.COM=>No;DIGITAL.COM=>Yes;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>No;USATODAY.COM=>No;COMMONSENSE.ORG=>No,8,0,0,320,,No,No,No,No,No,No,Yes,No
9/13/22 17:35,MER9gY8QM81VnKXgpKQMfA**,Female,25 to 34,Non-Hispanic White,High School Graduate,Middle of the road,"Independent, lean toward Democrat",Somewhat interested,Last year,2,2,2,3,2,2,2,2,3,1,3,1,3,2,2,2,3,2,3,1,2,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>Yes,-1,0,0,300,,No,No,Yes,Yes,Yes,Yes,No,Yes
10/14/22 14:05,MER9gY8QM81vnuX_LLE-iw**,Male,55 to 64,Non-Hispanic White,College Degree,Somewhat conservative,A not very strong Republican,Not very interested,Last year,2,3,2,3,3,2,3,2,3,2,3,2,2,3,2,3,4,1,3,1,5,4,4,5,1,4,6,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>No;USATODAY.COM=>Yes;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>No;COMMONSENSE.ORG=>No,-1,0,0,220,,No,No,Yes,Yes,No,No,No,No
9/13/22 2:11,MER9gY8QM81VrDlDuu9cPQ**,Male,35 to 44,Black or African American,College Degree,Middle of the road,A not very strong Democrat,Somewhat interested,Last year,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,5,6,7,6,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,;USATODAY.COM=>Yes;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>Yes,10,0,5,852,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9/16/22 19:38,MER9gY8QM81VTDr_S20m_Q**,Female,45 to 54,Non-Hispanic White,Ph.D./Doctorate,Very liberal,A strong Democrat,Very interested,Last year,3,2,3,2,4,1,4,1,4,1,4,1,3,2,3,2,4,1,4,1,6,6,6,6,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>Yes;APNEWS.COM=>Yes;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;WASHINGTONPOST.COM=>Yes,10,0,0,284,,No,No,Yes,Yes,Yes,Yes,No,No
10/14/22 1:34,MER9gY8QM81w1O3r2VlnYw**,Female,65+,Non-Hispanic White,High School Graduate,Middle of the road,A not very strong Republican,Extremely interested,Last year,3,3,2,3,3,2,3,2,3,1,3,2,1,3,1,3,1,3,1,2,5,4,5,5,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No,2,0,0,526,,No,No,Yes,Yes,Yes,No,No,No
10/10/22 19:36,MER9gY8QM81WBy3WXP4PfQ**,Female,25 to 34,Black or African American,High School Graduate,Middle of the road,Independent (close to neither party),Somewhat interested,Last year,2,4,2,2,3,2,3,3,4,1,4,3,3,2,3,2,4,2,4,4,6,6,6,7,6,6,6,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>Yes;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;FACTCHECK.ORG=>Yes,6,0,7,783,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9/18/22 18:30,MER9gY8QM81wJ1Am06H-Ew**,Female,35 to 44,Non-Hispanic White,Some College Complete,Somewhat liberal,"Independent, lean toward Democrat",Not at all interested,Last year,2,1,3,3,4,3,1,3,3,3,1,3,1,3,1,3,2,3,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No,1,0,0,378,,No,No,No,No,No,No,No,No
9/12/22 21:38,MER9gY8QM81wTLM7NVYFCw**,Male,65+,Non-Hispanic White,Ph.D./Doctorate,Somewhat conservative,A not very strong Republican,Extremely interested,Last year,2,3,2,3,2,2,2,2,2,2,3,2,2,3,1,3,3,2,2,2,4,5,4,6,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>Yes;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes;DIGITAL.COM=>No,9,0,4,281,,No,No,Yes,Yes,Yes,Yes,No,No
10/2/22 12:41,MER9gY8QM81XL85EJ_nDFA**,Male,55 to 64,Non-Hispanic White,College Degree,Very conservative,Independent (close to neither party),Very interested,Last year,2,3,2,3,3,3,3,4,3,2,3,2,2,3,2,3,3,2,3,2,1,1,1,2,1,1,4,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;USATODAY.COM=>No;APNEWS.COM=>No,10,0,0,621,,Yes,No,No,No,No,No,No,No
10/5/22 14:32,MER9gY8QM81Y9-mGElP4NQ**,Male,45 to 54,Non-Hispanic White,Ph.D./Doctorate,Middle of the road,Independent (close to neither party),Very interested,Last year,1,4,1,4,3,2,3,3,4,1,4,4,1,4,1,1,4,1,4,4,4,2,5,6,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,4,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>Yes,-1,0,0,223,,Yes,No,No,Yes,No,No,No,No
9/12/22 21:37,MER9gY8QM81YFKQhDY4lkg**,Female,55 to 64,Non-Hispanic White,College Degree,Somewhat liberal,"Independent, lean toward Democrat",Not very interested,Last year,2,3,2,3,2,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,5,5,4,5,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>Yes;USATODAY.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>No;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>Yes,8,0,1,271,,Yes,Yes,No,No,Yes,Yes,No,No
10/9/22 20:15,MER9gY8QM81ZIVFy1Y-Szg**,Male,35 to 44,Non-Hispanic White,Some College Complete,Middle of the road,A not very strong Democrat,Not very interested,Last year,4,4,1,3,2,2,3,2,3,1,3,2,2,3,2,3,3,2,2,2,4,2,4,5,2,4,5,,,,,,,,,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No,-1,0,0,284,,Yes,No,Yes,Yes,No,No,No,No
10/31/22 19:32,MER9gY8QM81zouMg4eIsmQ**,Male,65+,Non-Hispanic White,Some College Complete,Middle of the road,Independent (close to neither party),Very interested,Last year,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,6,6,6,7,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>Yes,4,0,0,526,,No,No,Yes,No,Yes,Yes,No,No
9/12/22 23:53,MER9gY8QM81zYWL9QlkNOQ**,Female,65+,Non-Hispanic White,Master's Degree,Somewhat liberal,A strong Democrat,Extremely interested,Last year,3,1,1,1,1,2,1,1,3,2,3,3,2,2,2,1,3,3,3,3,6,7,7,6,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,;USATODAY.COM=>Yes;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;USATODAY.COM=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No,-1,0,6,1098,,No,No,No,Yes,Yes,Yes,No,No
9/16/22 2:47,MER9gY8QM82_1nMp0sj0cg**,Female,45 to 54,Other,Some College Complete,Somewhat conservative,A strong Republican,Very interested,Last year,3,2,3,1,3,1,3,1,3,1,3,3,2,1,2,1,3,1,3,2,2,4,2,4,2,1,4,,,,,,,,,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>Yes;USATODAY.COM=>No;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No,-1,0,0,492,,Yes,No,No,No,Yes,No,No,Yes
9/9/22 18:33,MER9gY8QM82-t6MCPVq_Jg**,Male,35 to 44,Non-Hispanic White,Some College Complete,Somewhat liberal,A strong Democrat,Very interested,Last year,2,3,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,5,5,5,6,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,;DIGITAL.COM=>;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>No,-1,0,8,835,,No,No,Yes,No,Yes,Yes,No,Yes
10/24/22 5:38,MER9gY8QM822-e4V7aTntA**,Male,45 to 54,Other,High School Graduate,Somewhat conservative,"Independent, lean toward Republican",Somewhat interested,Last year,1,4,1,4,3,2,3,2,3,3,3,1,1,4,1,4,2,4,1,1,1,1,1,1,1,1,4,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>Yes;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No,4,0,2,511,,No,No,No,No,No,No,No,Yes
10/13/22 19:24,MER9gY8QM8220HWxUINCkQ**,Female,18 to 24,Non-Hispanic White,High School Graduate,Middle of the road,Independent (close to neither party),Not at all interested,Last year,2,3,3,3,4,1,4,1,4,1,4,1,2,3,1,1,4,1,4,1,3,4,1,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;APNEWS.COM=>Yes;APNEWS.COM=>Yes;APNEWS.COM=>Yes;APNEWS.COM=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No,9,0,0,438,,No,No,Yes,Yes,No,No,No,No
9/13/22 22:28,MER9gY8QM8237nJ7FFmlJQ**,Male,65+,Non-Hispanic White,Some College Complete,Somewhat conservative,A not very strong Republican,Extremely interested,Last year,2,3,2,3,3,2,3,2,3,2,4,2,2,3,2,2,3,2,3,2,5,3,4,6,2,6,6,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes,9,8,5,990,,No,Yes,Yes,Yes,Yes,Yes,No,No
