correlation_id,gender,age,education ,residency,birth_place,party,political_interest,ATTN,False1_acc,False1_bias,False1_trust,False1_favor,False2_acc,False2_bias,False2_trust,False2_favor,True1_acc,True1_bias,True1_trust,True1_favor,True2_acc,True2_bias,True2_trust,True2_favor,True3_acc,True3_bias,True3_trust,True3_favor,lagacy_media,social_media,journalist,scientist,factchecker,uni_professor,government,HL1_partisan_democracy_acc,HL1_partisan_democracy_bias,HL1_partisan_democracy_trust,HL1_partisan_democracy_favor,HL2_partisan_democracy_acc,HL2_partisan_democracy_bias,HL2_partisan_democracy_trust,HL2_partisan_democracy_favor,HL3_partisan_democracy_acc,HL3_partisan_democracy_bias,HL3_partisan_democracy_trust,HL3_partisan_democracy_favor,HL4_partisan_democracy_acc,HL4_partisan_democracy_bias,HL4_partisan_democracy_trust,HL4_partisan_democracy_favor,HL5_partisan_democracy_acc,HL5_partisan_democracy_bias,HL5_partisan_democracy_trust,HL5_partisan_democracy_favor,HL6_partisan_democracy_acc,HL6_partisan_democracy_bias,HL6_partisan_democracy_trust,HL6_partisan_democracy_favor,HL1_partisan_Beijing_acc,HL1_partisan_Beijing_bias,HL1_partisan_Beijing_trust,HL1_partisan_Beijing_favor,HL2_partisan_Beijing_acc,HL2_partisan_Beijing_bias,HL2_partisan_Beijing_trust,HL2_partisan_Beijing_favor,HL3_partisan_Beijing_acc,HL3_partisan_Beijing_bias,HL3_partisan_Beijing_trust,HL3_partisan_Beijing_favor,HL4_partisan_Beijing_acc,HL4_partisan_Beijing_bias,HL4_partisan_Beijing_trust,HL4_partisan_Beijing_favor,HL5_partisan_Beijing_acc,HL5_partisan_Beijing_bias,HL5_partisan_Beijing_trust,HL5_partisan_Beijing_favor,HL6_partisan_Beijing_acc,HL6_partisan_Beijing_bias,HL6_partisan_Beijing_trust,HL6_partisan_Beijing_favor,HL1_fake_democracy_acc,HL1_fake_democracy_bias,HL1_fake_democracy_trust,HL1_fake_democracy_favor,HL2_fake_democracy_acc,HL2_fake_democracy_bias,HL2_fake_democracy_trust,HL2_fake_democracy_favor,HL3_fake_democracy_acc,HL3_fake_democracy_bias,HL3_fake_democracy_trust,HL3_fake_democracy_favor,HL4_fake_democracy_acc,HL4_fake_democracy_bias,HL4_fake_democracy_trust,HL4_fake_democracy_favor,HL5_fake_democracy_acc,HL5_fake_democracy_bias,HL5_fake_democracy_trust,HL5_fake_democracy_favor,HL6_fake_democracy_acc,HL6_fake_democracy_bias,HL6_fake_democracy_trust,HL6_fake_democracy_favor,HL1_fake_Beijng_acc,HL1_fake_Beijng_bias,HL1_fake_Beijng_trust,HL1_fake_Beijng_favor,HL2_fake_Beijng_acc,HL2_fake_Beijng_bias,HL2_fake_Beijng_trust,HL2_fake_Beijng_favor,HL3_fake_Beijng_acc,HL3_fake_Beijng_bias,HL3_fake_Beijng_trust,HL3_fake_Beijng_favor,HL4_fake_Beijng_acc,HL4_fake_Beijng_bias,HL4_fake_Beijng_trust,HL4_fake_Beijng_favor,HL5_fake_Beijng_acc,HL5_fake_Beijng_bias,HL5_fake_Beijng_trust,HL5_fake_Beijng_favor,HL6_fake_Beijng_acc,HL6_fake_Beijng_bias,HL6_fake_Beijng_trust,HL6_fake_Beijng_favor,HL1_acc_democracy_acc,HL1_acc_democracy_bias,HL1_acc_democracy_trust,HL1_acc_democracy_favor,HL2_acc_democracy_acc,HL2_acc_democracy_bias,HL2_acc_democracy_trust,HL2_acc_democracy_favor,HL3_acc_democracy_acc,HL3_acc_democracy_bias,HL3_acc_democracy_trust,HL3_acc_democracy_favor,HL4_acc_democracy_acc,HL4_acc_democracy_bias,HL4_acc_democracy_trust,HL4_acc_democracy_favor,HL5_acc_democracy_acc,HL5_acc_democracy_bias,HL5_acc_democracy_trust,HL5_acc_democracy_favor,HL6_acc_democracy_acc,HL6_acc_democracy_bias,HL6_acc_democracy_trust,HL6_acc_democracy_favor,HL1_acc_Beijing_acc,HL1_acc_Beijing_bias,HL1_acc_Beijing_trust,HL1_acc_Beijing_favor,HL2_acc_Beijing_acc,HL2_acc_Beijing_bias,HL2_acc_Beijing_trust,HL2_acc_Beijing_favor,HL3_acc_Beijing_acc,HL3_acc_Beijing_bias,HL3_acc_Beijing_trust,HL3_acc_Beijing_favor,HL4_acc_Beijing_acc,HL4_acc_Beijing_bias,HL4_acc_Beijing_trust,HL4_acc_Beijing_favor,HL5_acc_Beijing_acc,HL5_acc_Beijing_bias,HL5_acc_Beijing_trust,HL5_acc_Beijing_favor,HL6_acc_Beijing_acc,HL6_acc_Beijing_bias,HL6_acc_Beijing_trust,HL6_acc_Beijing_favor,clicked,condition,comment_count,like,duration,treatment exposure question,Headliner,Cemeterynews,SCMP,RTHK,Factcheck_lab,HKBU_Factcheck,Media_literacy,CMEF,CMEF.ORG.HK
R_24GhqMOMq6iP7bx,2,2,4,1,1,3,2,1,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;SCMP.COM/HK=>No;CEMETERYNEWS.ORG=>No;CMEF.ORG.HK=>No;MEDIALITERACY.HK=>Yes;RTHK.HK=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes,1,0,0,373,2,Yes,No,No,Yes,Yes,Yes,Yes,No,
R_231b5xSvkETbhmE,2,2,4,1,1,2,3,1,3,2,3,3,1,4,1,3,3,2,3,2,3,2,3,2,3,2,3,2,1,4,5,5,2,3,1,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;SCMP.COM/HK=>No;CEMETERYNEWS.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CMEF.ORG.HK=>No;FACTCHECKLAB.ORG=>Yes;MEDIALITERACY.HK=>No;RTHK.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes,3,0,0,218,1,Yes,Yes,No,Yes,Yes,Yes,No,No,
R_XvQwg4EgceZJ2bD,2,1,4,0,0,2,3,1,2,2,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,1,4,2,3,4,3,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;MEDIALITERACY.HK=>Yes;CEMETERYNEWS.ORG=>Yes;FACTCHECKLAB.ORG=>No;CMEF.ORG.HK=>Yes;SCMP.COM/HK=>Yes,2,0,0,399,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,
R_2OUO4jCrX9UUvD6,2,4,4,1,1,2,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,6,6,6,6,5,5,6,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>No;CMEF.ORG.HK=>No;FACKCHECK.HKBU.EDU.HK=>No;SCMP.COM/HK=>Yes;RTHK.HK=>Yes;FACTCHECKLAB.ORG=>Yes;MEDIALITERACY.HK=>Yes;FACTCHECKLAB.ORG=>No;CEMETERYNEWS.ORG=>No,8,1,8,270,1,No,No,Yes,Yes,No,No,Yes,No,
R_3IZaoK89ajvzH5n,2,4,4,1,1,3,2,1,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,4,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>No;MEDIALITERACY.HK=>No;CEMETERYNEWS.ORG=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;SCMP.COM/HK=>No;CMEF.ORG.HK=>Yes,2,0,0,347,1,No,Yes,No,Yes,Yes,Yes,No,Yes,
R_2TFV0ChNZs8CIeU,2,1,3,1,1,2,3,1,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,5,4,5,5,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,;CEMETERYNEWS.ORG=>;CEMETERYNEWS.ORG=>;CEMETERYNEWS.ORG=>;CEMETERYNEWS.ORG=>;CEMETERYNEWS.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CMEF.ORG.HK=>Yes;MEDIALITERACY.HK=>Yes;SCMP.COM/HK=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;CEMETERYNEWS.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes,7,0,7,363,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_1DGxXcTZsReb4bS,2,2,3,1,0,1,3,1,3,3,3,3,2,3,2,3,1,2,2,1,3,2,3,2,3,2,3,3,3,5,4,5,6,6,4,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;MEDIALITERACY.HK=>No;FACTCHECKLAB.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>No;CMEF.ORG.HK=>No;RTHK.HK=>No;SCMP.COM/HK=>No;CEMETERYNEWS.ORG=>No;FACKCHECK.HKBU.EDU.HK=>Yes,9,0,0,300,1,No,No,No,No,Yes,Yes,No,No,
R_1K1h5exuqLXAGgk,2,2,6,1,1,1,3,1,2,2,1,3,1,3,1,3,3,1,2,1,3,2,3,1,3,1,2,1,4,3,5,7,5,4,2,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECKLAB.ORG=>No;CEMETERYNEWS.ORG=>Yes;CMEF.ORG.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>No;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>No;SCMP.COM/HK=>Yes;MEDIALITERACY.HK=>No,4,0,0,556,2,No,Yes,Yes,No,No,Yes,No,Yes,
R_0xiBhvx3IJFPLAR,2,2,6,1,1,2,3,1,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,5,5,5,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACTCHECKLAB.ORG=>Yes;CMEF.ORG.HK=>Yes;SCMP.COM/HK=>Yes;RTHK.HK=>Yes;CEMETERYNEWS.ORG=>Yes;MEDIALITERACY.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes,9,0,0,383,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_3LXxkqY9nEsNloU,2,3,6,1,1,2,3,1,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,6,5,5,6,5,6,6,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;CEMETERYNEWS.ORG=>Yes;CMEF.ORG.HK=>Yes;RTHK.HK=>Yes;MEDIALITERACY.HK=>Yes;SCMP.COM/HK=>Yes;SCMP.COM/HK=>Yes,9,0,0,576,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_2ZHwFjXfUwaWttr,2,2,6,1,1,2,4,1,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,6,6,5,6,6,6,5,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;CMEF.ORG.HK=>Yes;CEMETERYNEWS.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;FACTCHECKLAB.ORG=>Yes;MEDIALITERACY.HK=>Yes;SCMP.COM/HK=>No,2,0,0,594,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,
R_2tDJPIzcEq4HAhY,2,2,6,1,1,4,4,1,2,3,2,3,2,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,5,5,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;CMEF.ORG.HK=>Yes;FACTCHECKLAB.ORG=>Yes;MEDIALITERACY.HK=>Yes;SCMP.COM/HK=>Yes;RTHK.HK=>Yes;CEMETERYNEWS.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes,4,0,0,610,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_6A6lA08OICSOehr,2,2,7,1,1,1,4,1,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,5,5,5,6,6,6,5,,,,,,,,,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;CEMETERYNEWS.ORG=>Yes;MEDIALITERACY.HK=>Yes;CMEF.ORG.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;SCMP.COM/HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACTCHECKLAB.ORG=>Yes;RTHK.HK=>Yes,9,0,0,645,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_p6sQ2yMhNxgLpwR,2,2,6,1,1,2,4,1,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,2,2,3,4,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;CEMETERYNEWS.ORG=>No;SCMP.COM/HK=>No;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;CMEF.ORG.HK=>No;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;MEDIALITERACY.HK=>Yes,1,0,0,636,2,Yes,No,No,Yes,Yes,Yes,Yes,No,
R_3qyW14tk0nUFvDa,2,2,7,1,1,2,3,1,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,5,6,5,7,6,6,6,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;RTHK.HK=>Yes;CMEF.ORG.HK=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;CEMETERYNEWS.ORG=>Yes;MEDIALITERACY.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;SCMP.COM/HK=>Yes,10,0,0,1520,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_21prKZwGWBd5V9W,2,2,6,1,1,4,3,1,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,5,5,5,6,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,;SCMP.COM/HK=>Yes;MEDIALITERACY.HK=>Yes;CMEF.ORG.HK=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;FACTCHECKLAB.ORG=>Yes;RTHK.HK=>Yes;CEMETERYNEWS.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes,8,0,0,2369,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_2gFyIn4q8EpdrwJ,2,2,7,1,1,2,3,1,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,5,5,5,6,6,6,6,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;CMEF.ORG.HK=>Yes;CEMETERYNEWS.ORG=>Yes;SCMP.COM/HK=>Yes;FACTCHECKLAB.ORG=>Yes;MEDIALITERACY.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes,4,0,0,2406,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_2yef0doFygBkHGP,2,3,7,1,1,2,3,1,2,2,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,6,5,5,5,6,6,5,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;RTHK.HK=>Yes;CEMETERYNEWS.ORG=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;MEDIALITERACY.HK=>Yes;CMEF.ORG.HK=>Yes;SCMP.COM/HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes,1,0,0,2459,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_ypB8p1F1OxU3KTL,2,2,7,1,1,4,3,1,2,3,2,2,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,5,5,6,7,6,6,6,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;CEMETERYNEWS.ORG=>Yes;CMEF.ORG.HK=>Yes;SCMP.COM/HK=>Yes;FACTCHECKLAB.ORG=>Yes;FACKCHECK.HKBU.EDU.HK=>Yes;MEDIALITERACY.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;RTHK.HK=>Yes;RTHK.HK=>Yes,8,0,1,408,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
R_sFjIOkWRzMXquop,2,2,6,1,1,3,2,1,2,3,2,3,2,3,2,2,2,3,2,3,1,3,2,3,3,1,4,1,2,3,3,6,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACKCHECK.HKBU.EDU.HK=>Yes;SCMP.COM/HK=>Yes;CEMETERYNEWS.ORG=>No;CMEF.ORG.HK=>No;FACTCHECKLAB.ORG=>Yes;RTHK.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;MEDIALITERACY.HK=>No;FACKCHECK.HKBU.EDU.HK=>Yes,7,0,7,490,2,Yes,No,Yes,Yes,Yes,Yes,No,No,
R_2wAXKn8Xy3OvOyW,2,3,6,1,1,3,1,1,2,3,3,2,3,2,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,;SCMP.COM/HK=>No;FACKCHECK.HKBU.EDU.HK=>No;RTHK.HK=>No;CMEF.ORG.HK=>No;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>No;CEMETERYNEWS.ORG=>No;FACTCHECKLAB.ORG=>No;MEDIALITERACY.HK=>No,10,0,0,510,,No,No,No,No,No,No,No,No,
R_2D7A7UzPEJYmKiq,2,2,6,1,1,3,2,1,2,2,2,3,1,3,1,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,3,6,6,4,4,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,;MEDIALITERACY.HK=>No;FACKCHECK.HKBU.EDU.HK=>Yes;RTHK.HK=>Yes;CEMETERYNEWS.ORG=>No;SCMP.COM/HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;FACTCHECKLAB.ORG=>Yes;CMEF.ORG.HK=>Yes,2,0,0,274,2,Yes,No,Yes,Yes,Yes,Yes,No,Yes,
R_2RXqrib66Dk3f61,2,2,6,1,1,1,4,1,3,2,3,2,1,3,1,2,2,3,2,3,1,2,2,2,3,2,3,2,3,3,4,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,;FACKCHECK.HKBU.EDU.HK=>Yes;MEDIALITERACY.HK=>Yes;CEMETERYNEWS.ORG=>No;CMEF.ORG.HK=>No;RTHK.HK=>Yes;SCMP.COM/HK=>Yes;FACTCHECKLAB.ORG=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>No,9,0,0,352,1,No,No,Yes,Yes,Yes,Yes,Yes,No,
R_1rAhdOTbYEW9MUE,2,3,6,1,1,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,5,4,5,6,4,6,6,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACKCHECK.HKBU.EDU.HK=>Yes;FACTCHECKLAB.ORG=>Yes;SCMP.COM/HK=>Yes;RTHK.HK=>Yes;CMEF.ORG.HK=>Yes;RTHK.HK/TV/DTT31/PROGRAMME/HEADLINER=>Yes;MEDIALITERACY.HK=>Yes;CEMETERYNEWS.ORG=>Yes;CEMETERYNEWS.ORG=>Yes,7,0,1,242,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
